# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
4436 2949 0.456727 -0.609042 -0.648435 -0.026772 -2.40852e-06 1 0 0
3803 3514 0.641113 0.481096 -0.59793 -0.0124754 -8.54998e-07 1 0 0
3803 3660 0.77962 0.351941 0.518005 -0.0226678 -1.33172e-06 1 0 0
2242 4987 0.358712 0.0600002 0.931518 -0.0230923 -1.93067e-06 0 0 0
3783 1301 0.195947 -0.472169 0.859454 -0.00135823 -9.95831e-08 0 0 0
705 1628 0.658719 -0.474385 -0.583993 -0.0110464 -7.30424e-07 1 0 -1
3765 343 0.791005 0.611291 -0.0251759 -0.0079061 -7.50121e-07 0 0 0
2554 3908 0.435165 -0.748963 0.499686 -0.0222568 -1.78756e-06 0 0 0
999 3617 0.653392 -0.535235 -0.535352 -0.0082249 -6.32649e-07 1 0 0
2401 3741 0.888015 0.447775 0.104534 -0.0183944 -1.22346e-06 1 0 0
1800 3069 0.166211 -0.0892016 -0.982047 -0.028988 -2.03463e-06 0 0 0
1800 2436 0.222178 -0.537561 0.813428 -0.00395004 -2.95486e-07 0 0 0
3062 4436 0.348681 0.506161 -0.788811 -0.00318599 -3.06936e-07 0 0 0
999 122 0.497961 0.349899 0.793477 -0.0145818 -1.17891e-06 0 0 0
1800 927 0.702453 -0.653057 -0.282978 -0.0218092 -1.63422e-06 1 0 0
999 1314 0.269256 -0.572155 0.774687 -0.0133144 -1.11964e-06 0 0 0
3850 2436 0.496532 -0.57325 -0.651798 -0.00280716 -2.27792e-07 0 0 0
4249 4723 0.579205 0.673576 -0.459149 -0.0149248 -1.17782e-06 0 0 0
1974 2132 0.42302 -0.848371 -0.318309 -0.0114835 -9.9914e-07 0 -1 0
1974 3603 0.48165 0.876364 0.00031688 -0.00803638 -6.58626e-07 0 0 0
4867 1826 0.134433 -0.233328 -0.963061 -0.000474748 -3.75044e-08 0 0 0
2455 2006 0.322643 -0.083977 -0.942788 -0.0101983 -7.1867e-07 0 0 0
3080 4814 0.758254 -0.646673 -0.0828584 -0.00709846 -5.04412e-07 1 0 0
2455 3804 0.748652 0.570058 0.338458 -0.00369947 -2.62642e-07 1 0 0
3080 2732 0.360912 -0.201206 0.910637 -0.027388 -1.69552e-06 0 0 0
3080 122 0.258737 -0.0979551 -0.960968 -0.0214891 -2.00947e-06 0 0 0
1753 4545 -0.00951817 -0.713119 -0.700978 -0.0222859 -1.56393e-06 0 0 0
1753 1150 0.461333 0.26733 0.845994 -0.0147496 -1.35339e-06 0 0 0
5185 1558 0.624123 -0.295711 0.723205 -0.000823832 -5.50096e-08 0 0 0
1753 356 0.604991 0.722843 -0.333891 -0.00826373 -6.71257e-07 1 0 0
1753 2952 0.812138 -0.396923 -0.427649 -0.0212545 -1.61033e-06 0 0 0
2482 1343 0.696241 0.10583 -0.709964 -0.016274 -9.47065e-07 0 0 0
2600 1119 0.405171 0.192675 0.893707 -0.0123029 -8.73618e-07 0 0 0
3296 1945 0.687149 -0.108213 -0.718412 -0.0163616 -1.53364e-06 1 0 0
3296 3665 0.411829 0.551382 0.725517 -0.0300367 -2.41024e-06 0 1 0
3296 3 0.0475237 -0.246339 0.968018 -0.0358302 -3.46014e-06 0 0 0
1301 1727 0.917709 0.30816 0.250696 -0.00733029 -5.26828e-07 1 0 0
3399 705 0.14303 -0.927506 0.345363 -0.0156091 -1.19932e-06 -1 0 1
3399 1856 0.348631 -0.0892828 0.932998 -0.0133115 -9.88531e-07 0 0 1
3399 2496 0.341212 0.892772 -0.294166 -0.0180003 -1.40645e-06 0 1 0
3979 3668 0.0580941 -0.339211 -0.938915 -0.00122516 -9.07714e-08 0 0 0
