# **S.energy	elast	eps_norm	eps_x	eps_y	eps_z	gradVWork	i	kinetic	nonviscDamp	plast	q	sigM	sig_norm	sig_x	sig_y	sig_z	step	t	unbE	unbF
nan	0.000102447877778	0.0441893531858	0.0124506462984	0.016131096049	-0.0392105608477	-0.000462033791682	148500	1.02005980498e-10	7.75166557337e-06	0.000412817508464	-36230.2736428	-62201.4046927	111723.465534	-50124.6472017	-50124.6460321	-86354.9208445	5	0.0973045085126	9.95686613624e-07	4.21702347615e-07
nan	0.000102447873877	0.0441893532511	0.0124506463524	0.0161310961863	-0.0392105608477	-0.000462033788903	148600	1.01618718332e-10	7.75166595508e-06	0.000412817509758	-36230.2781569	-62201.4114128	111723.478503	-50124.6547863	-50124.6465088	-86354.9329432	5	0.0973696952784	9.91906561718e-07	1.18396257396e-05
nan	0.000102447873885	0.044189353248	0.0124506463763	0.0161310961594	-0.0392105608477	-0.000462033789169	148700	1.01565842006e-10	7.75166603841e-06	0.00041281750977	-36230.2747818	-62201.4030133	111723.462965	-50124.6451112	-50124.6440356	-86354.919893	5	0.0974348820442	9.91390432566e-07	7.75256952491e-07
nan	0.000103050778813	0.044211353663	0.0124511466951	0.0161316015911	-0.0392349865401	-0.00046265332376	148800	1.27308350456e-10	7.75201827563e-06	0.000412819616899	-36495.8266726	-62414.9319254	112137.403014	-50249.1411727	-50250.6867581	-86744.9678453	6	0.09750006881	1.23539435531e-06	9.93633533609e-08
nan	0.000103852940963	0.0442812499314	0.0124730047498	0.01615397269	-0.0392976133414	-0.000463622170737	148900	3.15435343257e-10	7.75267204216e-06	0.000412996953324	-36987.6613142	-62649.2712641	112634.909634	-50316.9576525	-50326.2371732	-87304.6189667	6	0.0975652552237	3.0373270158e-06	9.93633533609e-08
nan	0.000103042500921	0.0443720957372	0.0125263649922	0.0162094088609	-0.0393602353216	-0.000463702666915	149000	1.26133127239e-09	7.75469094938e-06	0.000413889368799	-36859.5657618	-62318.151585	112054.77911	-50029.8082249	-50035.2725433	-86889.3739867	6	0.0976304408723	1.22408837239e-05	9.93633533609e-08
nan	0.00010291682604	0.0444480477674	0.0125558555659	0.0162424804096	-0.0394228521481	-0.00046444052772	149100	7.18614510092e-10	7.75767837463e-06	0.000414737617156	-36795.7725185	-62270.9594969	111962.803886	-50006.150583	-50004.8048064	-86801.9231015	6	0.0976956254086	6.98247835408e-06	9.93633533609e-08
nan	0.000104178865565	0.0445056823245	0.0125576417634	0.0162458044818	-0.0394858864564	-0.000465975399415	149200	2.56528159981e-10	7.75939501459e-06	0.000415012865588	-37166.6154236	-62728.7873781	112808.620469	-50342.3055119	-50335.1356867	-87508.9209356	6	0.0977612444379	2.46238196768e-06	9.93633533609e-08
nan	0.000104206774704	0.0445853158738	0.0125943373805	0.0162823912056	-0.0395489164724	-0.000466557866391	149300	1.23427362606e-09	7.76148375234e-06	0.000415577973561	-37311.229099	-62704.5607528	112799.525343	-50268.3136885	-50265.8257823	-87579.5427875	6	0.0978268676955	1.18444662506e-05	9.93633533609e-08
nan	0.000102855292271	0.0446787631062	0.0126529343948	0.0163398065215	-0.0396119407091	-0.000466561362469	149400	4.53032705064e-09	7.76780290918e-06	0.000416920248749	-36921.1231925	-62220.6090367	111906.875431	-49915.6889338	-49909.3260499	-86836.8121263	6	0.0978924892575	4.40456387865e-05	9.93633533609e-08
nan	0.00010357723382	0.0447405258079	0.0126639178207	0.0163484220726	-0.0396745375617	-0.000467896509601	149500	3.89327382663e-09	7.77837109075e-06	0.000417512578041	-37060.1463716	-62495.4635034	112395.945005	-50144.2838748	-50137.676389	-87204.4302464	6	0.0979576744755	3.75881232106e-05	9.93633533609e-08
nan	0.000104688487539	0.0448015331741	0.0126732056125	0.0163562753452	-0.0397371298798	-0.000469251993558	149600	7.46272591694e-10	7.78399140596e-06	0.000417766640177	-37472.0340381	-62883.7654433	113132.887252	-50391.0066746	-50397.2489424	-87863.0407127	6	0.0980228548176	7.12850676554e-06	9.93633533609e-08
nan	0.00010399411449	0.0448908245638	0.0127252644997	0.0164084206203	-0.0397997174132	-0.000469399238643	149700	1.78387078238e-09	7.78756735863e-06	0.000418615285652	-37408.2180622	-62599.160752	112643.89099	-50126.6112824	-50136.0416288	-87534.8293447	6	0.0980880344281	1.71535744223e-05	9.93633533609e-08
nan	0.000103075498309	0.0449771428892	0.0127715029035	0.0164568867747	-0.0398623001563	-0.000469699172268	149800	1.62464717979e-09	7.792602196e-06	0.000419817053132	-37123.7429556	-62277.4887756	112044.262465	-49898.5748065	-49911.5737582	-87022.317762	6	0.098153213298	1.5761720355e-05	9.93633533609e-08
nan	0.000104419667243	0.0450320061497	0.0127681177667	0.0164578509044	-0.0399248780858	-0.00047133786661	149900	2.87219085301e-10	7.79490657602e-06	0.000420108245374	-37482.1036086	-62775.6608571	112954.202417	-50277.5652177	-50289.7485275	-87759.6688263	6	0.0982183914031	2.75062249177e-06	9.93633533609e-08
nan	0.000104996280985	0.0451032038784	0.0127895781878	0.0164842168887	-0.0399874515747	-0.000472270525314	150000	6.44929725804e-10	7.79625780206e-06	0.000420476953666	-37761.7946249	-62949.9185455	113308.285233	-50363.3864536	-50361.1881045	-88125.1810785	6	0.0982835691271	6.14240542384e-06	9.93633533609e-08
nan	0.000103689951798	0.0451985996114	0.0128491206924	0.0165471861186	-0.0400500204223	-0.000472173968323	150100	1.81058195345e-09	7.79996273246e-06	0.000421686066752	-37459.0233862	-62471.4552588	112443.011516	-49984.1848283	-49986.9727339	-87443.2082144	6	0.0983487462667	1.74614986512e-05	9.93633533609e-08
nan	0.000103594822315	0.045271370173	0.0128748322134	0.0165745651362	-0.040112584601	-0.000473056482602	150200	5.29474653906e-09	7.80544889893e-06	0.000422638854536	-37325.7471654	-62454.2963606	112385.640147	-50013.8152561	-50009.5114042	-87339.5624215	6	0.0984139227909	5.1110146441e-05	9.93633533609e-08
nan	0.000104703816993	0.0453266729869	0.0128741646336	0.0165747059327	-0.0401751452056	-0.000474665248015	150300	6.80616620959e-09	7.81905771817e-06	0.000423130321987	-37595.1962725	-62882.2310585	113158.579924	-50351.4751671	-50348.546569	-87946.6714395	6	0.0984790998283	6.50039932169e-05	9.93633533609e-08
nan	0.000104587758343	0.0454063534743	0.0129106223477	0.0166126505884	-0.0402377013118	-0.000475229084108	150400	3.12594008463e-09	7.8309146907e-06	0.00042381683487	-37696.0313075	-62812.4680192	113062.67822	-50242.1297782	-50257.1131935	-87938.1610857	6	0.0985442764367	2.98882023494e-05	9.93633533609e-08
nan	0.000103466134881	0.0454984514776	0.0129650511196	0.0166705177251	-0.0403002527921	-0.000475281610366	150500	1.84809110276e-09	7.84018868583e-06	0.000424981650946	-37411.9234336	-62399.5582041	112314.128335	-49932.223792	-49922.3035946	-87344.1472256	6	0.0986094524744	1.78617970496e-05	9.93633533609e-08
nan	0.000104231110924	0.0455612407512	0.0129760796676	0.0166820987019	-0.0403627996817	-0.00047658351349	150600	5.49953178288e-10	7.84407287158e-06	0.000425506168985	-37608.4809358	-62689.4347993	112840.735449	-50155.9857641	-50147.8519339	-87764.4666999	6	0.0986746279763	5.27628625862e-06	9.93633533609e-08
nan	0.000105322922305	0.0456238291333	0.0129876563826	0.0166927016165	-0.040425342042	-0.000477879639185	150700	5.22626400072e-10	7.84523918317e-06	0.000425720410168	-38029.0330352	-63065.3420515	113559.370728	-50387.4242429	-50392.1446337	-88416.4572781	6	0.0987398030055	4.96213349037e-06	9.93633533609e-08
nan	0.000104491579487	0.0457141620214	0.0130413711404	0.0167463084143	-0.0404878796998	-0.000477993535652	150800	1.85693534486e-09	7.84798606174e-06	0.000426672238475	-37867.4358561	-62741.9887953	112985.332399	-50120.1975948	-50118.1353402	-87987.6334509	6	0.0988049773837	1.77711482015e-05	9.93633533609e-08
nan	0.000103524472135	0.045799662252	0.013088204861	0.0167920223002	-0.0405504123652	-0.000478331917903	150900	1.93912791342e-09	7.85314953448e-06	0.000427959631883	-37496.6105991	-62412.2753155	112356.228868	-49922.9360112	-49894.3433251	-87419.5466104	6	0.0988701508094	1.87311065049e-05	9.93633533609e-08
nan	0.000104870214187	0.0458540582871	0.0130892594857	0.0167885378404	-0.0406129406064	-0.000479976995103	151000	1.78681337286e-09	7.85584152305e-06	0.000428254958601	-37857.6171907	-62916.1236337	113272.769658	-50296.1041064	-50298.5454976	-88153.7212971	6	0.0989353238656	1.70383305376e-05	9.93633533609e-08
nan	0.000105389413126	0.0459262475842	0.0131161972015	0.0168134518847	-0.0406754646422	-0.000480860103897	151100	1.18743761195e-09	7.85784385319e-06	0.000428632093231	-38153.3855169	-63063.6835707	113583.097792	-50340.403732	-50356.8577312	-88493.7892489	6	0.0990004967837	1.12671432237e-05	9.93633533609e-08
nan	0.000104043605513	0.0460220109534	0.0131779755193	0.0168755175416	-0.0407379842545	-0.000480753125292	151200	2.49171993527e-09	7.86327459834e-06	0.000429868422377	-37782.3123685	-62569.8921539	112680.591887	-49979.3974644	-49968.5691644	-87761.7098329	6	0.0990656693404	2.39488041862e-05	9.93633533609e-08
nan	0.000104016645552	0.0460937818586	0.0132045236665	0.0168996032326	-0.0408004986655	-0.000481674968291	151300	7.31235108679e-10	7.86837470077e-06	0.000430798831169	-37692.3429152	-62583.8057764	112683.552245	-50022.9127916	-50013.248831	-87715.2557068	6	0.0991308407305	7.02998164187e-06	9.93633533609e-08
nan	0.000105452589866	0.0461493230427	0.0132063972156	0.0168986883354	-0.0408630079954	-0.000483271111816	151400	5.83587090658e-10	7.86984948819e-06	0.000430964713631	-38163.7798419	-63100.6681365	113647.332849	-50374.8286127	-50388.567342	-88538.6084546	6	0.0991960110693	5.53411814162e-06	9.93633533609e-08
nan	0.000105228062324	0.0462322012353	0.0132484500285	0.0169409980185	-0.0409255126913	-0.000483705082358	151500	1.25317388475e-09	7.87198457141e-06	0.000431634671641	-38201.4867465	-62982.5644955	113459.663396	-50245.8886356	-50254.4294689	-88447.375382	6	0.0992611808192	1.19091225009e-05	9.93633533609e-08
nan	0.000103709379705	0.0463261481063	0.0133075654235	0.0170001041285	-0.0409880123998	-0.000483685583435	151600	2.35293652212e-09	7.87719792195e-06	0.000433122037769	-37680.6884674	-62459.2463258	112473.236081	-49901.6740141	-49893.7024817	-87582.3624815	6	0.0993263496196	2.26877889811e-05	9.93633533609e-08
nan	0.000104526945862	0.0463861408879	0.013315582498	0.0170066246601	-0.0410505060491	-0.000485103681742	151700	2.33784224364e-09	7.8817460031e-06	0.000433707485816	-37844.7582328	-62771.1488323	113027.420501	-50152.6513927	-50163.3854786	-87997.4096254	6	0.0993915163598	2.23659289418e-05	9.93633533609e-08
nan	0.00010542979059	0.046447863128	0.0133247021068	0.0170169901463	-0.0411129948956	-0.00048643927492	151800	2.97565605966e-09	7.88700070977e-06	0.000434146520887	-38100.2834629	-63087.1844136	113610.175041	-50381.0367073	-50399.1963634	-88481.3201703	6	0.0994566823252	2.82240535906e-05	9.93633533609e-08
nan	0.000104502459609	0.0465377760655	0.0133749565311	0.0170720557033	-0.0411754787826	-0.000486582650529	151900	2.74377472363e-09	7.89430048624e-06	0.000435221589638	-37889.2430949	-62742.1539421	112989.795217	-50111.047106	-50115.1245192	-88000.2902009	6	0.0995218473666	2.62555994749e-05	9.93633533609e-08
nan	0.000103575984958	0.0466221797765	0.0134164650691	0.0171189069886	-0.0412379574625	-0.000486980117201	152000	3.40861805377e-09	7.90202181013e-06	0.000436525372333	-37566.7727136	-62439.7517284	112416.881657	-49924.7554866	-49902.9714986	-87491.5282002	6	0.0995870112264	3.29093472308e-05	9.93633533609e-08
nan	0.000104783001529	0.0466762580196	0.0134137984057	0.0171177528279	-0.0413004311499	-0.000488643984001	152100	6.41213550972e-10	7.90724231432e-06	0.000436979033869	-37860.1411562	-62910.8155382	113265.020143	-50291.5493043	-50289.2068497	-88151.6904605	6	0.0996521741229	6.11944248221e-06	9.93633533609e-08
nan	0.000105390757364	0.046747799575	0.013438324291	0.0171428905694	-0.0413629001435	-0.000489558549176	152200	8.59522978783e-10	7.90886334543e-06	0.000437298431513	-38207.7243366	-63085.2521573	113631.611475	-50345.1010079	-50357.8301195	-88552.8253445	6	0.0997173363664	8.1555821429e-06	9.93633533609e-08
nan	0.000104086804531	0.0468431888042	0.0134983183973	0.017205200656	-0.0414253643096	-0.000489473922412	152300	2.32630810254e-09	7.91261668296e-06	0.000438516522359	-37866.4928408	-62606.0969155	112756.833886	-49978.9036048	-49993.9906962	-87845.3964455	6	0.0997824978216	2.23496927687e-05	9.93633533609e-08
nan	0.000103858807955	0.0469159129547	0.0135220914448	0.0172341645372	-0.0414878235635	-0.000490367677933	152400	1.79108333144e-09	7.91738899352e-06	0.000439618317276	-37665.8320226	-62549.7434638	112619.546419	-49993.6839182	-49996.0305325	-87659.5159408	6	0.0998476583993	1.7245367694e-05	9.93633533609e-08
nan	0.000105148984852	0.046969991955	0.0135189568716	0.0172334654747	-0.0415502781831	-0.00049202832146	152500	1.07601200176e-09	7.92129708086e-06	0.000439991940433	-37958.7254553	-63030.136838	113486.68757	-50380.6159601	-50370.4531385	-88339.3414154	6	0.099912818385	1.02332134093e-05	9.93633533609e-08
nan	0.000105100439606	0.0470505934677	0.0135575291757	0.0172723061911	-0.0416127286675	-0.000492556575751	152600	1.53175810088e-09	7.92411798103e-06	0.000440580167538	-38113.9295825	-62960.0781598	113401.512945	-50249.41148	-50267.481937	-88363.3410625	6	0.0999779782968	1.45742311509e-05	9.93633533609e-08
nan	0.000103599138655	0.0471439639113	0.0136134518229	0.0173322562778	-0.0416751743254	-0.000492568133837	152700	3.76212400133e-09	7.92993045378e-06	0.000442080164858	-37629.0984273	-62426.9271884	112405.794009	-49880.3426623	-49890.9978133	-87509.4410895	6	0.100043137426	3.63142401584e-05	9.93633533609e-08
nan	0.000103895351311	0.0472017846858	0.0136141856613	0.0173387990071	-0.0417376146335	-0.000494084771694	152800	2.83123833788e-08	7.94673861661e-06	0.000443244488737	-37428.6868412	-62559.263243	112588.387667	-50099.3513925	-50050.4001029	-87528.0382337	6	0.100108295223	0.000272508663974	9.93633533609e-08
nan	0.000103992841649	0.0472526647606	0.0136115997768	0.017329007757	-0.0418000498642	-0.00049585131981	152900	2.30706944911e-08	8.03994004323e-06	0.000444835636199	-36962.0196525	-62683.1742398	112700.705306	-50404.4829276	-50278.5372118	-87366.5025801	6	0.100173451964	0.000221848870799	9.93633533609e-08
nan	0.000103721443353	0.0473276502755	0.0136565837362	0.0173475342703	-0.0418624802895	-0.000496555801364	153000	3.76107091084e-09	8.07626355147e-06	0.000445809418458	-37037.0003471	-62575.5526637	112525.614258	-50235.5743378	-50218.5089684	-87272.5746849	6	0.100238607933	3.62612666123e-05	9.93633533609e-08
nan	0.000103128274496	0.0474125283332	0.0137172254894	0.0173806744648	-0.0419249057598	-0.000496854935687	153100	2.70807052776e-09	8.08536521755e-06	0.000446693984298	-37084.2915452	-62333.0325538	112119.837955	-49941.9690888	-50030.8679386	-87026.260634	6	0.100303762978	2.62592440433e-05	9.93633533609e-08
nan	0.000103831450673	0.047477134828	0.0137331408348	0.0173937789607	-0.0419873269899	-0.000498058237322	153200	1.54637513259e-09	8.08959413e-06	0.000447184554799	-37320.1360802	-62578.4550053	112580.927506	-50108.1616926	-50198.9055504	-87428.2977728	6	0.100368917834	1.48931284554e-05	9.93633533609e-08
nan	0.000104690537182	0.0475428445332	0.013739370041	0.0174175436608	-0.0420497437568	-0.000499240052311	153300	1.44156326233e-09	8.09189317606e-06	0.000447514490054	-37611.0533244	-62864.9426867	113130.983308	-50322.0121452	-50339.7504454	-87933.0654696	6	0.100434072279	1.3769757049e-05	9.93633533609e-08
nan	0.000104000027973	0.0476302710111	0.0137767667614	0.0174759757627	-0.0421121560281	-0.000499510376575	153400	2.35285691623e-09	8.09610191661e-06	0.000448478718394	-37455.3481382	-62595.8463703	112656.298436	-50130.0952863	-50072.0004001	-87585.4434245	6	0.100499226276	2.26236181093e-05	9.93633533609e-08
nan	0.000103396865871	0.0477106009248	0.0138124362613	0.0175163974487	-0.0421745642011	-0.000500069438622	153500	1.74668205997e-09	8.10162071747e-06	0.00044962569382	-37229.5073829	-62387.3031884	112260.855083	-50003.5830751	-49925.236032	-87233.090458	6	0.100564380236	1.68929884407e-05	9.93633533609e-08
nan	0.000104598886379	0.0477667217534	0.0138212999998	0.0175119925	-0.0422369683105	-0.000501611946406	153600	2.02075574123e-09	8.10419778802e-06	0.000449963574103	-37617.4602737	-62822.7117036	113065.288199	-50287.5161809	-50275.6424753	-87904.9764545	6	0.100629534198	1.93190942196e-05	9.93633533609e-08
nan	0.000104859084759	0.0478393583217	0.0138546155825	0.0175333192478	-0.0422993681731	-0.000502452070019	153700	1.48926418952e-09	8.10768195914e-06	0.000450553392474	-37802.490764	-62889.1552521	113209.824929	-50270.3292769	-50324.3164385	-88072.8200409	6	0.100694687973	1.42025289745e-05	9.93633533609e-08
nan	0.000103733789355	0.0479303355848	0.0139104581137	0.0175868470659	-0.0423617638279	-0.000502542867689	153800	2.71366726118e-09	8.11380737559e-06	0.000451764349006	-37518.7073024	-62471.0276885	112450.124078	-49947.5354454	-49999.3048723	-87466.2427478	6	0.100759841599	2.61599164366e-05	9.93633533609e-08
nan	0.000103961688334	0.047998801637	0.0139251614652	0.0176115266636	-0.0424241554463	-0.000503613076032	153900	1.59377919931e-09	8.12078079615e-06	0.000452589179036	-37465.2415673	-62574.0460712	112617.232379	-50090.2270498	-50076.4425466	-87555.4686172	6	0.100824995253	1.53304474452e-05	9.93633533609e-08
nan	0.000105142911744	0.0480579797531	0.0139293109312	0.017619234453	-0.0424865424837	-0.000505051602118	154000	9.15674774686e-10	8.12378954511e-06	0.000452852455824	-37861.5985649	-62994.5622824	113407.165072	-50381.5966898	-50358.8949026	-88243.1952547	6	0.100890148373	8.70885882364e-06	9.93633533609e-08
nan	0.00010475111173	0.0481425861871	0.0139748507165	0.0176635548482	-0.0425489245734	-0.000505406491016	154100	1.89594380591e-09	8.12699432809e-06	0.000453607443887	-37883.5898506	-62819.0873156	113117.658197	-50192.7260331	-50188.2200299	-88076.3158838	6	0.100955300576	1.80995101112e-05	9.93633533609e-08
nan	0.000103374170175	0.0482310053888	0.0140276807083	0.0177124539768	-0.0426113016567	-0.000505614244097	154200	5.68765258696e-09	8.1342916428e-06	0.000455172186187	-37385.8447302	-62348.780838	112225.405233	-49895.2423999	-49870.0129842	-87281.08713	6	0.101020451794	5.50200555646e-05	9.93633533609e-08
nan	0.000104192858106	0.0482844857192	0.0140297355275	0.0177063719831	-0.0426736742429	-0.000507279181621	154300	4.55743754623e-09	8.14316860219e-06	0.000456003430043	-37391.5166542	-62681.1647696	112780.212201	-50224.106289	-50203.7650765	-87615.6229431	6	0.101085602555	4.37404024523e-05	9.93633533609e-08
nan	0.000104864943672	0.0483475888338	0.0140460864116	0.0177151754371	-0.0427360428888	-0.000508524305017	154400	1.71630168103e-09	8.15289666214e-06	0.000456584333543	-37619.9192676	-62917.4242053	113221.068036	-50373.4345475	-50385.4842533	-87993.3538152	6	0.101150753439	1.63667820811e-05	9.93633533609e-08
